date,nav,fund_code,fund_name,category
2025-04-03,92.2243,118632,Nippon India Large Cap Fund,Large Cap
2025-04-04,90.4333,118632,Nippon India Large Cap Fund,Large Cap
2025-04-07,87.7802,118632,Nippon India Large Cap Fund,Large Cap
2025-04-08,89.2409,118632,Nippon India Large Cap Fund,Large Cap
2025-04-09,88.641,118632,Nippon India Large Cap Fund,Large Cap
2025-04-11,90.0693,118632,Nippon India Large Cap Fund,Large Cap
2025-04-15,92.3268,118632,Nippon India Large Cap Fund,Large Cap
2025-04-16,92.8983,118632,Nippon India Large Cap Fund,Large Cap
2025-04-17,94.1055,118632,Nippon India Large Cap Fund,Large Cap
2025-04-21,95.3869,118632,Nippon India Large Cap Fund,Large Cap
2025-04-22,95.6204,118632,Nippon India Large Cap Fund,Large Cap
2025-04-23,96.1708,118632,Nippon India Large Cap Fund,Large Cap
2025-04-24,96.0597,118632,Nippon India Large Cap Fund,Large Cap
2025-04-25,94.8844,118632,Nippon India Large Cap Fund,Large Cap
2025-04-28,96.0282,118632,Nippon India Large Cap Fund,Large Cap
2025-04-29,96.0929,118632,Nippon India Large Cap Fund,Large Cap
2025-04-30,95.8147,118632,Nippon India Large Cap Fund,Large Cap
2025-05-02,95.9389,118632,Nippon India Large Cap Fund,Large Cap
2025-05-05,96.5552,118632,Nippon India Large Cap Fund,Large Cap
2025-05-06,95.5648,118632,Nippon India Large Cap Fund,Large Cap
2025-05-07,96.0208,118632,Nippon India Large Cap Fund,Large Cap
2025-05-08,95.1487,118632,Nippon India Large Cap Fund,Large Cap
2025-05-09,94.3482,118632,Nippon India Large Cap Fund,Large Cap
2025-05-12,97.9099,118632,Nippon India Large Cap Fund,Large Cap
2025-05-13,97.054,118632,Nippon India Large Cap Fund,Large Cap
2025-05-14,97.6473,118632,Nippon India Large Cap Fund,Large Cap
2025-05-15,98.9453,118632,Nippon India Large Cap Fund,Large Cap
2025-05-16,99.2225,118632,Nippon India Large Cap Fund,Large Cap
2025-05-19,99.1325,118632,Nippon India Large Cap Fund,Large Cap
2025-05-20,97.9113,118632,Nippon India Large Cap Fund,Large Cap
2025-05-21,98.6038,118632,Nippon India Large Cap Fund,Large Cap
2025-05-22,97.9101,118632,Nippon India Large Cap Fund,Large Cap
2025-05-23,98.8611,118632,Nippon India Large Cap Fund,Large Cap
2025-05-26,99.6536,118632,Nippon India Large Cap Fund,Large Cap
2025-05-27,99.2431,118632,Nippon India Large Cap Fund,Large Cap
2025-05-28,99.1118,118632,Nippon India Large Cap Fund,Large Cap
2025-05-29,99.4341,118632,Nippon India Large Cap Fund,Large Cap
2025-05-30,99.1611,118632,Nippon India Large Cap Fund,Large Cap
2025-06-02,99.2736,118632,Nippon India Large Cap Fund,Large Cap
2025-06-03,98.7161,118632,Nippon India Large Cap Fund,Large Cap
2025-06-04,99.1551,118632,Nippon India Large Cap Fund,Large Cap
2025-06-05,99.6617,118632,Nippon India Large Cap Fund,Large Cap
2025-06-06,100.6269,118632,Nippon India Large Cap Fund,Large Cap
2025-06-09,101.3481,118632,Nippon India Large Cap Fund,Large Cap
2025-06-10,101.2256,118632,Nippon India Large Cap Fund,Large Cap
2025-06-11,101.3151,118632,Nippon India Large Cap Fund,Large Cap
2025-06-12,100.0453,118632,Nippon India Large Cap Fund,Large Cap
2025-06-13,99.3528,118632,Nippon India Large Cap Fund,Large Cap
2025-06-16,100.0818,118632,Nippon India Large Cap Fund,Large Cap
2025-06-17,99.7999,118632,Nippon India Large Cap Fund,Large Cap
2025-06-18,99.7448,118632,Nippon India Large Cap Fund,Large Cap
2025-06-19,99.3123,118632,Nippon India Large Cap Fund,Large Cap
2025-06-20,100.4075,118632,Nippon India Large Cap Fund,Large Cap
2025-06-23,99.9129,118632,Nippon India Large Cap Fund,Large Cap
2025-06-24,100.5325,118632,Nippon India Large Cap Fund,Large Cap
2025-06-25,101.2439,118632,Nippon India Large Cap Fund,Large Cap
2025-06-26,102.1458,118632,Nippon India Large Cap Fund,Large Cap
2025-06-27,102.6148,118632,Nippon India Large Cap Fund,Large Cap
2025-06-30,102.3501,118632,Nippon India Large Cap Fund,Large Cap
2025-07-01,102.2738,118632,Nippon India Large Cap Fund,Large Cap
2025-07-02,101.8391,118632,Nippon India Large Cap Fund,Large Cap
2025-07-03,101.5231,118632,Nippon India Large Cap Fund,Large Cap
2025-07-04,101.7883,118632,Nippon India Large Cap Fund,Large Cap
2025-07-07,101.754,118632,Nippon India Large Cap Fund,Large Cap
2025-07-08,102.0364,118632,Nippon India Large Cap Fund,Large Cap
2025-07-09,102.039,118632,Nippon India Large Cap Fund,Large Cap
2025-07-10,101.799,118632,Nippon India Large Cap Fund,Large Cap
2025-07-11,101.2686,118632,Nippon India Large Cap Fund,Large Cap
2025-07-14,101.0587,118632,Nippon India Large Cap Fund,Large Cap
2025-07-15,101.4168,118632,Nippon India Large Cap Fund,Large Cap
2025-07-16,101.623,118632,Nippon India Large Cap Fund,Large Cap
2025-07-17,101.4318,118632,Nippon India Large Cap Fund,Large Cap
2025-07-18,100.9286,118632,Nippon India Large Cap Fund,Large Cap
2025-07-21,101.3735,118632,Nippon India Large Cap Fund,Large Cap
2025-07-22,101.3272,118632,Nippon India Large Cap Fund,Large Cap
2025-07-23,101.7894,118632,Nippon India Large Cap Fund,Large Cap
2025-07-24,101.3281,118632,Nippon India Large Cap Fund,Large Cap
2025-07-25,100.2598,118632,Nippon India Large Cap Fund,Large Cap
2025-07-28,99.6981,118632,Nippon India Large Cap Fund,Large Cap
2025-07-29,100.2101,118632,Nippon India Large Cap Fund,Large Cap
2025-07-30,100.6886,118632,Nippon India Large Cap Fund,Large Cap
2025-07-31,100.5941,118632,Nippon India Large Cap Fund,Large Cap
2025-08-01,99.9113,118632,Nippon India Large Cap Fund,Large Cap
2025-08-04,100.2779,118632,Nippon India Large Cap Fund,Large Cap
2025-08-05,100.1112,118632,Nippon India Large Cap Fund,Large Cap
2025-08-06,99.7886,118632,Nippon India Large Cap Fund,Large Cap
2025-08-07,99.9091,118632,Nippon India Large Cap Fund,Large Cap
2025-08-08,98.9884,118632,Nippon India Large Cap Fund,Large Cap
2025-08-11,99.916,118632,Nippon India Large Cap Fund,Large Cap
2025-08-12,99.7536,118632,Nippon India Large Cap Fund,Large Cap
2025-08-13,100.5914,118632,Nippon India Large Cap Fund,Large Cap
2025-08-14,100.5741,118632,Nippon India Large Cap Fund,Large Cap
2025-08-18,101.6867,118632,Nippon India Large Cap Fund,Large Cap
2025-08-19,102.2421,118632,Nippon India Large Cap Fund,Large Cap
2025-08-20,102.6558,118632,Nippon India Large Cap Fund,Large Cap
2025-08-21,102.728,118632,Nippon India Large Cap Fund,Large Cap
2025-08-22,102.052,118632,Nippon India Large Cap Fund,Large Cap
2025-08-25,102.3387,118632,Nippon India Large Cap Fund,Large Cap
2025-08-26,101.34,118632,Nippon India Large Cap Fund,Large Cap
2025-08-28,100.5523,118632,Nippon India Large Cap Fund,Large Cap
2025-08-29,100.3496,118632,Nippon India Large Cap Fund,Large Cap
2025-09-01,101.1664,118632,Nippon India Large Cap Fund,Large Cap
2025-09-02,100.9907,118632,Nippon India Large Cap Fund,Large Cap
2025-09-03,101.5909,118632,Nippon India Large Cap Fund,Large Cap
2025-09-04,101.4965,118632,Nippon India Large Cap Fund,Large Cap
2025-09-05,101.5517,118632,Nippon India Large Cap Fund,Large Cap
2025-09-08,101.6765,118632,Nippon India Large Cap Fund,Large Cap
2025-09-09,101.9677,118632,Nippon India Large Cap Fund,Large Cap
2025-09-10,102.3512,118632,Nippon India Large Cap Fund,Large Cap
2025-09-11,102.4033,118632,Nippon India Large Cap Fund,Large Cap
2025-09-12,102.9764,118632,Nippon India Large Cap Fund,Large Cap
2025-09-15,103.15,118632,Nippon India Large Cap Fund,Large Cap
2025-09-16,103.9014,118632,Nippon India Large Cap Fund,Large Cap
2025-09-17,104.2438,118632,Nippon India Large Cap Fund,Large Cap
2025-09-18,104.5531,118632,Nippon India Large Cap Fund,Large Cap
2025-09-19,104.3509,118632,Nippon India Large Cap Fund,Large Cap
2025-09-22,103.8105,118632,Nippon India Large Cap Fund,Large Cap
2025-09-23,103.8134,118632,Nippon India Large Cap Fund,Large Cap
2025-09-24,103.3338,118632,Nippon India Large Cap Fund,Large Cap
2025-09-25,102.4742,118632,Nippon India Large Cap Fund,Large Cap
2025-09-26,101.3125,118632,Nippon India Large Cap Fund,Large Cap
2025-09-30,101.3,118632,Nippon India Large Cap Fund,Large Cap
2025-10-01,102.0581,118632,Nippon India Large Cap Fund,Large Cap
2025-10-03,102.3835,118632,Nippon India Large Cap Fund,Large Cap
2025-10-06,102.8296,118632,Nippon India Large Cap Fund,Large Cap
2025-10-07,102.7883,118632,Nippon India Large Cap Fund,Large Cap
2025-10-08,102.3564,118632,Nippon India Large Cap Fund,Large Cap
2025-10-09,102.7968,118632,Nippon India Large Cap Fund,Large Cap
2025-10-10,103.236,118632,Nippon India Large Cap Fund,Large Cap
2025-10-13,102.968,118632,Nippon India Large Cap Fund,Large Cap
2025-10-14,102.5439,118632,Nippon India Large Cap Fund,Large Cap
2025-10-15,103.2825,118632,Nippon India Large Cap Fund,Large Cap
2025-10-16,104.1594,118632,Nippon India Large Cap Fund,Large Cap
2025-10-17,104.4673,118632,Nippon India Large Cap Fund,Large Cap
2025-10-20,104.88,118632,Nippon India Large Cap Fund,Large Cap
2025-10-23,105.0429,118632,Nippon India Large Cap Fund,Large Cap
2025-10-24,104.6441,118632,Nippon India Large Cap Fund,Large Cap
2025-10-27,105.1974,118632,Nippon India Large Cap Fund,Large Cap
2025-10-28,105.143,118632,Nippon India Large Cap Fund,Large Cap
2025-10-29,105.7985,118632,Nippon India Large Cap Fund,Large Cap
2025-10-30,105.2376,118632,Nippon India Large Cap Fund,Large Cap
2025-10-31,104.5102,118632,Nippon India Large Cap Fund,Large Cap
2025-11-03,104.8494,118632,Nippon India Large Cap Fund,Large Cap
2025-11-04,104.296,118632,Nippon India Large Cap Fund,Large Cap
2025-11-06,103.6683,118632,Nippon India Large Cap Fund,Large Cap
2025-11-07,103.6712,118632,Nippon India Large Cap Fund,Large Cap
2025-11-10,103.8912,118632,Nippon India Large Cap Fund,Large Cap
2025-11-11,104.1242,118632,Nippon India Large Cap Fund,Large Cap
2025-11-12,104.6829,118632,Nippon India Large Cap Fund,Large Cap
2025-11-13,104.6624,118632,Nippon India Large Cap Fund,Large Cap
2025-11-14,104.6864,118632,Nippon India Large Cap Fund,Large Cap
2025-11-17,105.1203,118632,Nippon India Large Cap Fund,Large Cap
2025-11-18,104.6087,118632,Nippon India Large Cap Fund,Large Cap
2025-11-19,105.1392,118632,Nippon India Large Cap Fund,Large Cap
2025-11-20,105.6047,118632,Nippon India Large Cap Fund,Large Cap
2025-11-21,104.8664,118632,Nippon India Large Cap Fund,Large Cap
2025-11-24,104.323,118632,Nippon India Large Cap Fund,Large Cap
2025-11-25,104.1712,118632,Nippon India Large Cap Fund,Large Cap
2025-11-26,105.5755,118632,Nippon India Large Cap Fund,Large Cap
2025-11-27,105.684,118632,Nippon India Large Cap Fund,Large Cap
2025-11-28,105.6844,118632,Nippon India Large Cap Fund,Large Cap
2025-12-01,105.5389,118632,Nippon India Large Cap Fund,Large Cap
2025-12-02,105.2367,118632,Nippon India Large Cap Fund,Large Cap
2025-12-03,105.0214,118632,Nippon India Large Cap Fund,Large Cap
2025-12-04,105.0426,118632,Nippon India Large Cap Fund,Large Cap
2025-12-05,105.4142,118632,Nippon India Large Cap Fund,Large Cap
2025-12-08,104.3721,118632,Nippon India Large Cap Fund,Large Cap
2025-12-09,104.2635,118632,Nippon India Large Cap Fund,Large Cap
2025-12-10,104.014,118632,Nippon India Large Cap Fund,Large Cap
2025-12-11,104.659,118632,Nippon India Large Cap Fund,Large Cap
2025-12-12,105.2738,118632,Nippon India Large Cap Fund,Large Cap
2025-12-15,105.1821,118632,Nippon India Large Cap Fund,Large Cap
2025-12-16,104.4782,118632,Nippon India Large Cap Fund,Large Cap
2025-12-17,104.1918,118632,Nippon India Large Cap Fund,Large Cap
2025-12-18,104.0678,118632,Nippon India Large Cap Fund,Large Cap
2025-12-19,104.7495,118632,Nippon India Large Cap Fund,Large Cap
2025-12-22,105.338,118632,Nippon India Large Cap Fund,Large Cap
2025-12-23,105.5381,118632,Nippon India Large Cap Fund,Large Cap
2025-12-24,105.3548,118632,Nippon India Large Cap Fund,Large Cap
2025-12-26,104.9912,118632,Nippon India Large Cap Fund,Large Cap
2025-12-29,104.7188,118632,Nippon India Large Cap Fund,Large Cap
2025-12-30,104.5935,118632,Nippon India Large Cap Fund,Large Cap
2025-12-31,105.3421,118632,Nippon India Large Cap Fund,Large Cap
2026-01-01,105.4001,118632,Nippon India Large Cap Fund,Large Cap
2026-01-02,106.1272,118632,Nippon India Large Cap Fund,Large Cap
2026-01-05,105.7109,118632,Nippon India Large Cap Fund,Large Cap
2026-01-06,105.7006,118632,Nippon India Large Cap Fund,Large Cap
2026-01-07,105.6078,118632,Nippon India Large Cap Fund,Large Cap
2026-01-08,104.3327,118632,Nippon India Large Cap Fund,Large Cap
2026-01-09,103.4654,118632,Nippon India Large Cap Fund,Large Cap
2026-01-12,103.6218,118632,Nippon India Large Cap Fund,Large Cap
2026-01-13,103.3735,118632,Nippon India Large Cap Fund,Large Cap
2026-01-14,103.3177,118632,Nippon India Large Cap Fund,Large Cap
2026-01-16,103.2136,118632,Nippon India Large Cap Fund,Large Cap
2026-01-19,102.9226,118632,Nippon India Large Cap Fund,Large Cap
2026-01-20,101.2908,118632,Nippon India Large Cap Fund,Large Cap
2026-01-21,100.8963,118632,Nippon India Large Cap Fund,Large Cap
2026-01-22,101.5393,118632,Nippon India Large Cap Fund,Large Cap
2026-01-23,100.5127,118632,Nippon India Large Cap Fund,Large Cap
2026-01-27,100.8952,118632,Nippon India Large Cap Fund,Large Cap
2026-01-28,101.8416,118632,Nippon India Large Cap Fund,Large Cap
2026-01-29,102.3949,118632,Nippon India Large Cap Fund,Large Cap
2026-01-30,102.2355,118632,Nippon India Large Cap Fund,Large Cap
2026-02-02,101.2456,118632,Nippon India Large Cap Fund,Large Cap
2026-02-03,103.8538,118632,Nippon India Large Cap Fund,Large Cap
2026-02-04,104.0764,118632,Nippon India Large Cap Fund,Large Cap
2026-02-05,103.759,118632,Nippon India Large Cap Fund,Large Cap
2026-02-06,103.9204,118632,Nippon India Large Cap Fund,Large Cap
2026-02-09,104.8998,118632,Nippon India Large Cap Fund,Large Cap
2026-02-10,105.3572,118632,Nippon India Large Cap Fund,Large Cap
2026-02-11,105.5426,118632,Nippon India Large Cap Fund,Large Cap
2026-02-12,104.9922,118632,Nippon India Large Cap Fund,Large Cap
2026-02-13,103.8148,118632,Nippon India Large Cap Fund,Large Cap
2026-02-16,104.5361,118632,Nippon India Large Cap Fund,Large Cap
2026-02-17,104.7084,118632,Nippon India Large Cap Fund,Large Cap
2026-02-18,105.2559,118632,Nippon India Large Cap Fund,Large Cap
2026-02-19,103.5918,118632,Nippon India Large Cap Fund,Large Cap
2026-02-20,104.2351,118632,Nippon India Large Cap Fund,Large Cap
2026-02-23,104.8203,118632,Nippon India Large Cap Fund,Large Cap
2026-02-24,103.9564,118632,Nippon India Large Cap Fund,Large Cap
2026-02-25,104.4641,118632,Nippon India Large Cap Fund,Large Cap
2026-02-26,104.5075,118632,Nippon India Large Cap Fund,Large Cap
2026-02-27,103.3052,118632,Nippon India Large Cap Fund,Large Cap
2026-03-02,101.8541,118632,Nippon India Large Cap Fund,Large Cap
2026-03-04,99.951,118632,Nippon India Large Cap Fund,Large Cap
2026-03-05,101.1422,118632,Nippon India Large Cap Fund,Large Cap
2026-03-06,100.0829,118632,Nippon India Large Cap Fund,Large Cap
2026-03-09,98.2895,118632,Nippon India Large Cap Fund,Large Cap
2026-03-10,99.4725,118632,Nippon India Large Cap Fund,Large Cap
2026-03-11,98.1139,118632,Nippon India Large Cap Fund,Large Cap
2026-03-12,97.31,118632,Nippon India Large Cap Fund,Large Cap
2026-03-13,95.1844,118632,Nippon India Large Cap Fund,Large Cap
2026-03-16,95.9441,118632,Nippon India Large Cap Fund,Large Cap
2026-03-17,96.6146,118632,Nippon India Large Cap Fund,Large Cap
2026-03-18,97.5488,118632,Nippon India Large Cap Fund,Large Cap
2026-03-19,94.5458,118632,Nippon India Large Cap Fund,Large Cap
2026-03-20,94.8276,118632,Nippon India Large Cap Fund,Large Cap
2026-03-23,92.1523,118632,Nippon India Large Cap Fund,Large Cap
2026-03-24,93.8354,118632,Nippon India Large Cap Fund,Large Cap
2026-03-25,95.6217,118632,Nippon India Large Cap Fund,Large Cap
2026-03-27,93.579,118632,Nippon India Large Cap Fund,Large Cap
2026-03-30,91.455,118632,Nippon India Large Cap Fund,Large Cap
2026-03-31,91.4539,118632,Nippon India Large Cap Fund,Large Cap
2026-04-01,92.9211,118632,Nippon India Large Cap Fund,Large Cap
2026-04-02,93.2361,118632,Nippon India Large Cap Fund,Large Cap
2026-04-06,94.353,118632,Nippon India Large Cap Fund,Large Cap
2026-04-07,94.7584,118632,Nippon India Large Cap Fund,Large Cap
2026-04-08,98.1861,118632,Nippon India Large Cap Fund,Large Cap
2026-04-09,97.4948,118632,Nippon India Large Cap Fund,Large Cap
2026-04-10,98.8886,118632,Nippon India Large Cap Fund,Large Cap
2026-04-13,98.1851,118632,Nippon India Large Cap Fund,Large Cap
2026-04-15,99.8843,118632,Nippon India Large Cap Fund,Large Cap
2026-04-16,99.9263,118632,Nippon India Large Cap Fund,Large Cap
2026-04-17,100.7903,118632,Nippon India Large Cap Fund,Large Cap
2026-04-20,100.9566,118632,Nippon India Large Cap Fund,Large Cap
2026-04-21,101.9645,118632,Nippon India Large Cap Fund,Large Cap
2026-04-22,101.5803,118632,Nippon India Large Cap Fund,Large Cap
2026-04-23,100.8016,118632,Nippon India Large Cap Fund,Large Cap
2026-04-24,99.76,118632,Nippon India Large Cap Fund,Large Cap
2026-04-27,100.6093,118632,Nippon India Large Cap Fund,Large Cap
2026-04-28,99.9782,118632,Nippon India Large Cap Fund,Large Cap
2026-04-29,100.3928,118632,Nippon India Large Cap Fund,Large Cap
2026-04-30,99.5502,118632,Nippon India Large Cap Fund,Large Cap
2026-05-04,100.0932,118632,Nippon India Large Cap Fund,Large Cap
2026-05-05,99.9072,118632,Nippon India Large Cap Fund,Large Cap
2026-05-06,101.1725,118632,Nippon India Large Cap Fund,Large Cap
2026-05-07,101.2917,118632,Nippon India Large Cap Fund,Large Cap
2026-05-08,100.4981,118632,Nippon India Large Cap Fund,Large Cap
2026-05-11,99.2007,118632,Nippon India Large Cap Fund,Large Cap
2026-05-12,97.1846,118632,Nippon India Large Cap Fund,Large Cap
2026-05-13,97.169,118632,Nippon India Large Cap Fund,Large Cap
2026-05-14,98.0606,118632,Nippon India Large Cap Fund,Large Cap
2026-05-15,98.0059,118632,Nippon India Large Cap Fund,Large Cap
2013-01-08,16.36,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-09,16.28,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-10,16.27,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-11,16.08,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-14,16.27,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-15,16.33,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-16,16.16,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-17,16.26,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-18,16.3,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-21,16.33,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-22,16.23,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-23,16.13,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-24,16.01,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-25,16.22,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-28,16.23,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-29,16.19,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-30,16.2,118617,Edelweiss Large Cap Fund,Large Cap
2013-01-31,16.17,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-01,16.09,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-04,16.03,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-05,15.94,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-06,15.95,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-07,15.91,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-08,15.83,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-11,15.82,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-12,15.89,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-13,15.93,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-14,15.84,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-15,15.85,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-18,15.85,118617,Edelweiss Large Cap Fund,Large Cap
2013-02-19,16.0,118617,Edelweiss Large Cap Fund,Large Cap
